CustomerID,Age,Gender,Region,MonthlyIncome,SpendingScore,SubscriptionType,TenureMonths,Churn,PurchaseAmount,TransactionDate
CUST0715,36,Female,South,14594,44,Standard,59,No,3430.55,2025-08-27
CUST0716,56,Female,East,4551,90,Basic,27,Yes,2893.89,2025-04-02
CUST0717,20,Male,East,8411,4,Basic,27,Yes,3089.96,2025-07-01
CUST0718,62,Male,West,13849,90,Premium,15,No,4717.62,2025-05-22
CUST0719,30,Female,South,2007,9,Premium,8,Yes,3962.18,2023-10-29
CUST0720,67,Male,South,10087,5,Basic,7,No,217.8,2025-02-04
CUST0721,45,Male,South,4555,56,Standard,47,Yes,2717.28,2025-03-10
CUST0722,37,Male,South,2475,96,Standard,55,No,3472.86,2023-12-05
CUST0723,45,Male,South,7416,84,Standard,46,No,3768.62,2025-07-01
CUST0724,25,Male,North,12403,50,Basic,40,No,1144.4,2024-04-12
CUST0725,58,Female,East,10676,75,Standard,12,Yes,4349.17,2024-12-17
CUST0726,56,Male,North,9239,15,Premium,13,No,4783.63,2023-12-27
CUST0727,18,Male,South,8710,32,Premium,43,Yes,1259.9,2025-03-11
CUST0728,20,Male,West,7000,28,Basic,17,Yes,4424.82,2024-01-16
CUST0729,30,Male,West,6654,22,Premium,17,Yes,575.2,2023-12-07
CUST0730,45,Female,South,10078,17,Basic,56,Yes,372.96,2024-06-24
CUST0731,66,Female,South,8063,59,Standard,36,Yes,733.2,2025-07-01
CUST0732,42,Female,West,4285,90,Standard,21,Yes,382.93,2024-11-03
CUST0733,50,Female,North,7223,71,Standard,8,Yes,4240.56,2025-03-29
CUST0734,55,Male,North,8971,57,Premium,5,No,389.35,2023-10-11
CUST0735,23,Female,South,14755,26,Basic,26,No,1431.15,2023-10-06
CUST0736,61,Male,North,5525,25,Standard,16,No,608.41,2025-01-11
CUST0737,62,Male,West,13531,10,Basic,36,Yes,1547.57,2025-03-16
CUST0738,49,Male,North,4822,45,Standard,28,Yes,543.74,2024-02-02
CUST0739,62,Male,South,6943,83,Premium,54,Yes,3373.22,2024-11-12
CUST0740,64,Male,West,8530,11,Premium,29,Yes,753.3,2024-01-30
CUST0741,38,Female,North,13116,77,Basic,47,No,4274.05,2025-05-25
CUST0742,33,Female,East,2258,53,Premium,12,Yes,4104.24,2024-07-01
CUST0743,38,Female,West,2282,72,Premium,37,No,166.94,2024-07-29
CUST0744,28,Female,West,3898,68,Basic,30,Yes,4489.06,2024-03-27
CUST0745,54,Male,East,6135,95,Standard,23,No,241.83,2025-03-22
CUST0746,53,Female,East,8629,28,Premium,16,Yes,1274.26,2025-01-14
CUST0747,52,Male,West,13168,75,Basic,14,No,258.71,2023-11-27
CUST0748,36,Female,East,12459,65,Premium,10,Yes,1745.63,2024-09-21
CUST0749,37,Male,South,5200,49,Premium,7,No,2617.95,2024-07-21
CUST0750,35,Male,South,7110,47,Premium,45,Yes,4003.56,2024-04-12
CUST0751,64,Female,South,9167,52,Premium,52,No,1756.11,2024-11-01
CUST0752,58,Male,West,2612,88,Basic,37,No,3556.9,2024-04-11
CUST0753,66,Male,East,2687,54,Basic,29,Yes,1018.77,2024-10-14
CUST0754,31,Female,East,5690,60,Basic,3,No,3777.93,2024-08-14
CUST0755,32,Male,North,10804,57,Premium,15,Yes,1256.38,2024-01-07
CUST0756,48,Female,North,4307,47,Premium,36,Yes,803.37,2024-11-04
CUST0757,18,Female,East,9133,31,Premium,47,Yes,1008.5,2024-05-19
CUST0758,20,Female,East,13205,46,Basic,46,No,992.11,2023-10-22
CUST0759,33,Male,East,8509,26,Premium,52,No,2613.03,2025-06-08
CUST0760,40,Male,West,11973,5,Standard,19,Yes,4239.51,2023-10-15
CUST0761,28,Male,East,7906,84,Premium,13,Yes,490.06,2024-06-18
CUST0762,29,Female,North,4591,52,Standard,42,No,3564.09,2024-10-01
CUST0763,27,Male,West,12888,75,Premium,21,No,3306.3,2024-06-06
CUST0764,49,Female,East,14150,54,Basic,37,No,4375.35,2024-04-05
CUST0765,33,Female,North,9183,33,Premium,27,Yes,1296.32,2023-09-11
CUST0766,25,Male,West,7248,50,Standard,55,Yes,2305.54,2024-04-29
CUST0767,55,Female,East,10766,38,Standard,52,Yes,4636.55,2025-04-04
CUST0768,29,Male,East,12102,27,Premium,29,Yes,3333.97,2025-02-23
CUST0769,41,Male,East,7108,98,Standard,20,Yes,2004.97,2024-01-24
CUST0770,45,Male,West,5604,15,Standard,25,No,743.92,2025-06-14
CUST0771,25,Male,North,2669,96,Basic,6,Yes,1386.18,2024-07-13
CUST0772,45,Male,North,6364,61,Premium,36,No,2947.96,2024-05-23
CUST0773,53,Female,South,9329,21,Premium,2,No,3619.02,2024-11-19
CUST0774,43,Female,East,3283,46,Premium,22,Yes,709.67,2023-10-07
CUST0775,25,Female,South,2923,69,Standard,32,No,3038.03,2025-06-19
CUST0776,67,Male,South,3125,6,Premium,16,Yes,2796.72,2025-07-31
CUST0777,45,Male,North,3529,38,Premium,18,No,2618.38,2024-10-25
CUST0778,45,Male,West,11786,62,Basic,5,Yes,3481.6,2025-02-21
CUST0779,54,Female,West,10438,86,Basic,54,Yes,4203.5,2025-04-27
CUST0780,58,Male,North,5711,62,Basic,36,No,1682.65,2024-03-17
CUST0781,53,Female,West,10004,82,Standard,30,Yes,4456.16,2024-04-03
CUST0782,44,Female,South,11752,78,Premium,45,No,887.1,2024-01-10
CUST0783,34,Male,East,8274,74,Basic,19,Yes,947.82,2024-01-08
CUST0784,26,Male,North,12592,46,Basic,23,Yes,1407.18,2023-12-09
CUST0785,50,Female,East,12435,13,Basic,34,Yes,685.7,2024-10-16
CUST0786,37,Male,West,5864,95,Premium,13,No,1228.56,2024-02-04
CUST0787,30,Female,East,12131,94,Premium,43,No,621.42,2023-09-26
CUST0788,45,Male,West,9833,3,Premium,54,Yes,4126.59,2024-08-02
CUST0789,65,Male,West,13261,94,Standard,29,No,780.95,2025-08-02
CUST0790,46,Female,South,8788,6,Standard,36,Yes,3761.76,2025-07-06
CUST0791,30,Male,West,2226,93,Basic,22,No,334.78,2024-05-07
CUST0792,63,Female,South,13739,8,Premium,52,No,4747.75,2023-10-02
CUST0793,52,Male,South,2264,44,Basic,52,Yes,3584.68,2024-06-29
CUST0794,23,Female,South,11587,33,Premium,47,Yes,133.3,2023-11-10
CUST0795,35,Female,North,13749,81,Premium,36,Yes,3842.9,2024-09-24
CUST0796,68,Male,North,2645,75,Premium,9,Yes,2619.0,2025-03-06
CUST0797,22,Female,West,9544,77,Standard,39,Yes,3918.89,2025-02-02
CUST0798,64,Male,South,7569,50,Standard,51,No,2660.23,2024-05-17
CUST0799,42,Male,North,4990,11,Premium,19,No,3241.02,2024-08-11
CUST0800,19,Male,South,12091,95,Basic,38,Yes,3953.03,2024-04-28
CUST0801,27,Female,East,4504,28,Premium,6,Yes,2085.03,2025-07-07
CUST0802,47,Female,East,12964,70,Premium,52,Yes,113.27,2023-11-23
CUST0803,67,Male,East,11346,41,Basic,47,No,4264.74,2025-06-01
CUST0804,62,Male,West,2587,16,Premium,15,Yes,1966.36,2023-10-12
CUST0805,22,Female,South,14763,68,Basic,57,Yes,2530.61,2025-01-10
CUST0806,50,Male,East,12013,99,Standard,20,No,138.06,2024-07-01
CUST0807,18,Male,North,11177,48,Standard,9,No,2511.25,2024-03-17
CUST0808,35,Female,East,6079,56,Basic,32,No,4933.79,2023-09-22
CUST0809,49,Male,East,5348,64,Standard,4,No,1463.51,2023-12-28
CUST0810,64,Female,East,8299,59,Standard,50,Yes,2037.55,2024-02-24
CUST0811,66,Male,West,5831,90,Basic,18,No,3467.23,2024-02-17
CUST0812,28,Female,North,11433,62,Standard,5,No,4092.49,2024-06-26
CUST0813,38,Male,South,10381,76,Premium,20,Yes,2145.22,2025-07-11
CUST0814,43,Male,North,11172,11,Premium,23,Yes,1617.38,2024-10-14
CUST0815,42,Female,South,11890,89,Basic,11,Yes,4695.35,2024-05-27
CUST0816,39,Male,West,3715,18,Standard,37,No,3418.01,2024-09-16
CUST0817,44,Female,West,12785,19,Premium,22,Yes,683.2,2025-02-10
CUST0818,66,Male,West,14328,87,Premium,58,No,437.75,2025-04-06
CUST0819,30,Female,West,8450,55,Standard,4,No,2469.39,2023-09-12
CUST0820,50,Female,South,14625,82,Standard,29,No,1178.44,2023-08-29
CUST0821,51,Female,East,7433,26,Premium,44,Yes,1344.53,2025-02-28
CUST0822,58,Female,South,3098,6,Premium,34,No,4400.69,2024-10-17
CUST0823,52,Male,North,9096,4,Basic,13,Yes,538.87,2025-04-18
CUST0824,18,Male,West,4326,29,Basic,42,Yes,3605.28,2024-03-12
CUST0825,38,Female,West,13439,59,Premium,9,Yes,1428.6,2025-07-20
CUST0826,65,Female,North,11087,98,Basic,42,No,3825.61,2023-09-30
CUST0827,23,Female,South,8416,17,Premium,31,No,3639.82,2025-06-25
CUST0828,45,Male,East,8980,43,Premium,7,No,136.22,2025-06-27
CUST0829,34,Male,East,8763,80,Basic,4,Yes,2594.76,2024-07-20
CUST0830,22,Male,North,3674,66,Basic,19,No,782.67,2024-05-20
CUST0831,48,Male,East,13101,34,Standard,42,No,4344.51,2023-10-04
CUST0832,22,Female,South,9950,8,Standard,30,No,4370.77,2023-10-29
CUST0833,55,Female,South,11122,13,Standard,31,No,2149.89,2024-02-08
CUST0834,20,Female,North,14576,8,Premium,35,No,2277.54,2024-03-08
CUST0835,40,Male,South,10915,94,Basic,57,Yes,1586.09,2023-09-01
CUST0836,54,Male,West,13132,96,Premium,21,Yes,3611.37,2025-08-12
CUST0837,54,Male,North,8049,94,Basic,31,Yes,1857.44,2023-12-17
CUST0838,27,Female,South,3089,65,Premium,19,Yes,1412.18,2023-10-03
CUST0839,27,Female,North,6578,43,Standard,31,No,2217.93,2024-10-11
CUST0840,36,Male,East,11127,39,Standard,53,Yes,548.29,2025-07-02
CUST0841,34,Female,South,12487,81,Standard,32,No,3758.36,2024-08-16
CUST0842,38,Male,West,2155,59,Premium,2,Yes,161.72,2025-02-20
CUST0843,31,Male,South,11262,84,Basic,59,Yes,3257.98,2024-09-06
CUST0844,26,Female,North,3958,88,Basic,52,Yes,996.04,2024-05-05
CUST0845,63,Male,North,12693,86,Standard,10,No,1238.78,2025-04-16
CUST0846,18,Female,South,8344,93,Standard,2,No,3214.6,2025-07-28
CUST0847,68,Male,West,7779,86,Standard,2,Yes,4965.42,2024-02-28
CUST0848,62,Female,West,14411,44,Standard,24,No,3910.82,2024-04-14
CUST0849,30,Female,West,8144,9,Basic,17,Yes,1206.61,2024-09-27
CUST0850,21,Female,North,7063,37,Premium,32,Yes,962.52,2024-07-14
CUST0851,18,Male,South,5830,74,Premium,16,Yes,4344.54,2023-12-17
CUST0852,66,Male,East,11046,36,Premium,16,No,2276.5,2025-08-15
CUST0853,57,Female,North,10831,92,Premium,46,Yes,771.56,2024-12-16
CUST0854,49,Female,West,12430,28,Standard,39,Yes,4324.84,2023-09-08
CUST0855,51,Male,South,11794,42,Standard,53,Yes,4098.85,2024-03-26
CUST0856,45,Male,West,8659,43,Standard,31,No,4921.14,2024-06-12
CUST0857,48,Male,East,2441,85,Premium,43,Yes,4557.74,2024-02-25
CUST0858,25,Female,West,8040,88,Standard,24,No,4273.77,2024-10-04
CUST0859,56,Male,West,7925,42,Standard,1,Yes,357.61,2024-11-29
CUST0860,43,Male,East,9358,66,Basic,11,No,611.64,2024-05-31
CUST0861,51,Female,South,6628,55,Basic,55,Yes,2888.02,2023-09-12
CUST0862,20,Male,North,8370,72,Standard,21,Yes,2704.25,2025-03-05
CUST0863,67,Male,South,11528,48,Basic,4,No,2344.02,2024-01-30
CUST0864,29,Male,East,13892,91,Basic,7,No,2044.27,2025-05-25
CUST0865,18,Female,West,2948,22,Standard,26,Yes,2212.93,2024-03-10
CUST0866,61,Female,South,13565,27,Standard,47,No,2889.56,2025-05-10
CUST0867,22,Female,North,10179,93,Standard,50,Yes,110.17,2023-10-19
CUST0868,47,Female,East,8115,67,Standard,12,Yes,1377.47,2024-05-23
CUST0869,47,Female,South,2459,13,Premium,31,Yes,2639.57,2025-08-28
CUST0870,34,Female,North,9568,45,Premium,17,No,3638.86,2025-02-02
CUST0871,65,Female,East,6646,10,Standard,33,Yes,953.37,2024-10-28
CUST0872,64,Male,North,2392,9,Basic,11,No,2779.72,2025-06-14
CUST0873,40,Male,East,14130,54,Standard,28,Yes,3600.85,2025-02-13
CUST0874,32,Female,West,3787,27,Standard,32,No,2278.68,2025-04-16
CUST0875,54,Male,South,9374,34,Basic,1,No,232.7,2025-08-05
CUST0876,38,Male,North,12449,1,Premium,47,Yes,2301.41,2024-07-15
CUST0877,31,Female,East,3138,32,Standard,28,No,1552.58,2024-07-10
CUST0878,19,Male,North,14000,89,Standard,53,Yes,4655.28,2025-06-19
CUST0879,28,Male,North,6741,93,Premium,42,Yes,710.61,2024-11-10
CUST0880,68,Male,South,9418,71,Premium,7,Yes,3297.13,2024-08-10
CUST0881,56,Male,West,8362,67,Basic,2,Yes,358.33,2023-09-05
CUST0882,55,Male,North,4454,84,Premium,42,Yes,2286.24,2025-04-11
CUST0883,51,Female,East,11658,20,Premium,24,No,2814.5,2025-06-05
CUST0884,55,Female,East,5674,94,Premium,4,Yes,1559.98,2024-05-27
CUST0885,67,Female,West,3377,35,Basic,44,No,2329.87,2025-05-11
CUST0886,51,Male,East,8701,99,Premium,19,No,901.41,2025-06-13
CUST0887,35,Female,West,4597,91,Premium,26,Yes,1590.21,2025-05-30
CUST0888,47,Male,East,2141,90,Basic,11,No,3143.42,2024-05-23
CUST0889,32,Male,South,4659,78,Premium,40,Yes,1578.82,2024-05-26
CUST0890,44,Male,North,6596,17,Premium,50,No,4508.74,2024-06-12
CUST0891,68,Male,South,11031,18,Basic,43,No,3179.19,2025-05-05
CUST0892,51,Female,North,13810,45,Standard,11,No,2249.38,2025-04-11
CUST0893,69,Female,North,7661,93,Basic,45,Yes,289.91,2024-03-06
CUST0894,55,Male,North,8142,84,Premium,3,No,2547.79,2024-04-14
CUST0895,50,Female,South,14109,53,Premium,12,Yes,3847.4,2025-06-26
CUST0896,41,Male,North,7626,91,Premium,3,No,1401.23,2024-01-14
CUST0897,32,Female,South,10787,82,Basic,42,No,4053.19,2025-07-02
CUST0898,47,Female,West,12096,68,Premium,27,No,1333.85,2025-03-29
CUST0899,59,Male,East,10472,65,Premium,49,No,4136.36,2024-05-08
CUST0900,68,Female,East,2423,1,Basic,54,Yes,517.81,2025-04-21
CUST0901,34,Male,North,8999,58,Standard,2,Yes,4344.3,2023-10-19
CUST0902,22,Female,South,14557,26,Standard,49,No,2546.01,2025-03-08
CUST0903,46,Male,East,6249,20,Premium,16,No,1553.03,2024-04-20
CUST0904,21,Male,South,3750,87,Basic,2,Yes,1399.05,2025-01-13
CUST0905,27,Female,South,6757,10,Premium,54,Yes,2216.85,2025-06-15
CUST0906,34,Female,North,3967,59,Basic,30,Yes,4995.34,2024-05-04
CUST0907,27,Male,East,6088,75,Basic,20,Yes,1179.6,2024-04-25
CUST0908,34,Female,North,6178,41,Standard,38,No,605.76,2025-05-05
CUST0909,37,Female,North,9789,5,Standard,28,No,2966.67,2025-07-28
CUST0910,41,Male,East,4946,65,Basic,25,Yes,2493.86,2025-06-06
CUST0911,22,Male,East,11641,17,Premium,32,Yes,2668.56,2024-10-27
CUST0912,51,Female,West,7394,22,Standard,10,Yes,3367.98,2023-09-05
CUST0913,23,Male,West,9880,98,Premium,42,Yes,1409.01,2023-11-06
CUST0914,19,Male,South,12523,41,Standard,40,Yes,4562.26,2024-01-22
CUST0915,30,Male,East,7075,93,Standard,33,Yes,2234.79,2025-04-13
CUST0916,60,Female,West,12412,68,Premium,13,No,732.52,2025-01-06
CUST0917,60,Female,South,13981,69,Standard,56,No,3737.26,2025-05-10
CUST0918,65,Male,South,9230,11,Standard,41,No,3251.21,2024-07-09
CUST0919,28,Female,South,13002,56,Premium,54,Yes,1647.14,2025-07-16
CUST0920,68,Male,West,14920,51,Standard,42,Yes,3145.44,2025-05-22
CUST0921,64,Female,East,3531,21,Standard,47,Yes,1177.32,2025-05-17
CUST0922,40,Male,North,4990,99,Standard,37,No,2279.71,2023-11-22
CUST0923,33,Male,South,9155,76,Premium,54,Yes,4507.12,2024-12-01
CUST0924,48,Female,West,6493,26,Basic,16,Yes,754.32,2023-11-27
CUST0925,28,Male,West,11335,19,Premium,45,No,1994.81,2024-01-05
CUST0926,33,Female,North,2933,60,Basic,22,Yes,4123.6,2024-02-01
CUST0927,25,Female,North,3460,71,Standard,57,No,4850.51,2025-05-21
CUST0928,21,Male,West,4723,47,Basic,20,No,2324.24,2023-09-01
CUST0929,57,Male,East,12704,71,Premium,50,Yes,2584.3,2024-01-24
CUST0930,21,Female,North,2285,26,Premium,43,No,2903.64,2025-08-15
CUST0931,42,Male,West,2264,40,Standard,27,Yes,4668.51,2024-07-05
CUST0932,20,Male,North,12559,5,Basic,41,No,4305.21,2025-05-20
CUST0933,49,Male,East,8816,21,Standard,16,Yes,935.95,2025-04-18
CUST0934,20,Male,South,13639,78,Standard,34,No,2240.11,2024-08-17
CUST0935,44,Male,North,3762,4,Premium,32,Yes,2373.6,2024-06-30
CUST0936,46,Female,East,13240,23,Basic,26,No,3966.57,2025-08-28
CUST0937,49,Female,West,12573,84,Basic,25,No,3054.18,2023-11-30
CUST0938,67,Male,North,12461,15,Basic,2,No,3305.68,2023-11-07
CUST0939,68,Male,North,2040,93,Basic,12,Yes,4991.18,2024-11-03
CUST0940,36,Male,West,7827,8,Standard,40,Yes,467.3,2025-01-07
CUST0941,38,Female,South,10259,41,Standard,9,No,1192.75,2024-08-10
CUST0942,22,Male,West,2987,19,Premium,12,Yes,2098.69,2024-04-21
CUST0943,35,Female,North,9804,46,Standard,26,No,1804.13,2024-11-12
CUST0944,45,Female,West,9789,28,Standard,9,Yes,206.06,2024-03-10
CUST0945,59,Female,East,7717,91,Premium,10,No,549.71,2024-04-27
CUST0946,39,Male,West,14200,68,Premium,32,Yes,3436.67,2025-03-15
CUST0947,38,Female,North,5198,15,Premium,57,No,4408.69,2023-11-01
CUST0948,23,Male,West,7374,99,Standard,34,No,2619.71,2024-12-07
CUST0949,18,Female,South,6790,37,Standard,48,No,2742.04,2024-09-12
CUST0950,22,Male,West,9183,1,Premium,20,No,1349.96,2024-08-24
CUST0951,58,Female,South,4524,67,Premium,39,Yes,3862.59,2024-06-23
CUST0952,29,Male,East,11277,24,Premium,2,No,3783.79,2025-02-14
CUST0953,43,Female,South,4479,27,Standard,1,Yes,2982.99,2024-05-09
CUST0954,63,Male,West,11885,40,Standard,51,Yes,1142.06,2024-07-18
CUST0955,51,Male,North,12507,63,Basic,36,No,575.39,2024-09-17
CUST0956,66,Male,South,7154,61,Standard,24,Yes,414.77,2025-08-14
CUST0957,31,Male,East,2778,36,Standard,54,Yes,3004.21,2023-11-13
CUST0958,43,Female,South,14781,98,Standard,27,Yes,4142.67,2025-02-28
CUST0959,62,Female,South,11777,93,Premium,2,No,4305.82,2025-01-12
CUST0960,44,Male,South,3492,24,Standard,31,Yes,2371.75,2024-01-22
CUST0961,26,Female,East,2660,24,Premium,57,Yes,3942.93,2023-09-07
CUST0962,43,Male,West,3348,4,Basic,14,No,4739.71,2024-08-23
CUST0963,64,Male,South,11491,67,Basic,2,No,1448.33,2024-05-08
CUST0964,39,Female,South,14132,34,Premium,29,Yes,2050.01,2025-05-04
CUST0965,64,Male,North,12178,57,Premium,15,No,4664.25,2024-05-01
CUST0966,47,Male,East,9851,49,Premium,12,Yes,1757.33,2025-03-07
CUST0967,60,Female,South,9156,87,Standard,37,Yes,4577.99,2025-07-09
CUST0968,65,Male,East,4044,53,Basic,28,Yes,4907.12,2025-04-21
CUST0969,34,Male,South,9368,23,Premium,20,No,3342.87,2025-02-10
CUST0970,43,Male,West,5516,69,Standard,39,Yes,4102.76,2023-09-30
CUST0971,53,Male,West,11250,95,Basic,24,No,3772.77,2025-07-26
CUST0972,18,Female,South,11168,53,Standard,21,No,3527.72,2025-06-15
CUST0973,25,Female,West,6577,62,Basic,10,Yes,1603.96,2025-08-09
CUST0974,66,Female,South,2727,41,Standard,46,No,379.76,2025-04-07
CUST0975,52,Male,West,12719,57,Basic,14,No,1780.95,2025-03-17
CUST0976,69,Male,North,13328,60,Basic,37,No,3367.99,2024-01-06
CUST0977,32,Female,North,9468,54,Standard,18,No,602.39,2023-09-06
CUST0978,64,Male,North,2342,70,Premium,24,No,158.4,2024-01-19
CUST0979,39,Male,East,3447,57,Basic,14,Yes,784.49,2025-08-04
CUST0980,31,Male,East,12571,10,Premium,34,No,3607.11,2024-12-24
CUST0981,43,Male,North,8581,40,Standard,58,Yes,4866.69,2024-08-16
CUST0982,45,Female,East,13851,7,Premium,12,Yes,4917.02,2025-02-05
CUST0983,40,Female,West,8317,38,Premium,22,Yes,2520.5,2023-11-15
CUST0984,31,Female,South,2526,85,Premium,56,Yes,4359.83,2025-08-27
CUST0985,41,Male,South,12088,61,Premium,6,Yes,3710.45,2024-02-12
CUST0986,19,Female,South,14946,84,Premium,36,Yes,2555.1,2023-09-12
CUST0987,62,Female,North,12265,3,Basic,45,No,2906.53,2025-03-29
CUST0988,43,Male,East,8748,51,Basic,36,No,772.41,2025-07-02
CUST0989,31,Male,West,2405,86,Basic,22,No,4694.54,2023-11-30
CUST0990,68,Female,West,9986,47,Standard,14,Yes,1824.46,2023-10-07
CUST0991,24,Female,North,11765,68,Premium,16,No,2286.13,2024-08-17
CUST0992,20,Female,West,14792,92,Basic,36,No,3391.14,2024-04-09
CUST0993,64,Female,West,5740,76,Standard,56,No,1736.12,2024-10-07
CUST0994,40,Male,West,14466,38,Basic,25,Yes,1345.87,2024-07-03
CUST0995,63,Female,West,14419,36,Basic,32,No,3192.14,2023-11-28
CUST0996,60,Female,East,3846,41,Premium,33,Yes,222.42,2025-05-26
CUST0997,64,Male,West,3478,69,Standard,45,No,3631.55,2025-07-25
CUST0998,62,Female,South,12587,13,Premium,36,Yes,2618.71,2025-07-03
CUST0999,35,Male,North,2771,87,Premium,20,Yes,3068.19,2023-10-10
CUST1000,55,Male,East,7525,58,Basic,18,Yes,3196.21,2025-01-18
